Video ID,Title,Like Count,Comments Count,Comment Text
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"Tried switching from Asus Zenfone 8 to iPhone 13 Pro
My deal breaker from iPhone is :
1. Doesnt even have access File Manager. My work requires a lot of back to back File access
2. No finger print. I tried to open my iPhone in the dark and it can't read my face. Even tho my pin is only 4 number short, it's really anoying. I mean, c'mon, my brother have $200 realme phone and finger-print sensor works fast as hell.
3. Battery life. Tried switching from 1 time charge a day phone to 2-3 times charge a day it feels like a freakin joke. I almost never bring my charger to my office with Zenfone and with iPhone I have to bring it everywhere. 
At this point I finally understand why iPhone user always carry small bag everywhere they goes, to store their charger and power bank.
4. Slow charging. Imagine switching from Asus HyperCharge speed 70% in 20 minutes which can fit for my entire day activity to 60% in 45 minutes, it almost drives me crazy"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"18:05 yah, tell that to Huawei ... and others,  they compete until an outsider is about to win, why do you think Samsung dont push too much?
also Ecosystem is only in US, the rest of the world is out there and is out of that to so uno revers ?"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Apps one is clearly a android W.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"man I had apple everything for a long time, but I been a droid boy for about ten years now.  and you know what really strikes me?  Granny Smith was always my favorite apple."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Just have both and be happy.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"My Moto Android cost me £70 brand new. And it does everything I want it to do.
Yes, sure you can compare high end phones - but what can Apple offer for that price?"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,How is price not a category in this!?
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"First off, you didn't even mention sideloading apps. That feature alone pushes the Apps category over to android. Don't like the YouTube app? There's countless variations, including some that unlock most of the premium features, for free on the internet to download the .apk file and install, completely bypassing the Google Play store and the Samsung Galaxy store. Then there's the emulators that are still on the Google Play store. Apple never lets emulators on their store for very long, if they can slip past their approval process. You can't tell me Apple wins Apps when they restrict what you can do with the hardware you bought so tightly.

Also, Samsung's ecosystem has the unique functionality of crossing over to play nicely with Google's ecosystem and Microsoft's ecosystem. The combination of those three ecosystems that all work together, as well as the variety an choice they provide, beats Apple's hands down. Don't forget about all of Google's smart home devices and features. If a smart home device can't pair with Google Home, it's dead in the water.

As for updates/support, sure, Apple has great customer service, but they'd rather sell you a new phone than fix your existing one. If we consider repairability, Apple has a long way to go. These vary widely on Android depending which company you look at. On one hand, the fair phone is a prime example of repairability being the first priority, and on the other, Samsung and Google support their old phones for way longer than I've ever had the same phone for, so in the end, there's nothing special about receiving updates for a long time. A lot of companies do that. This category should've at least been a tie, if not an android win because of the repairability of some brands.

Those 3 corrections make the winner Android 5.5 to 1.5. The only thing Apple has going for it is ease of use, but even that is iffy. To me, who has only owned Windows and Android devices, Apple devices are WAY harder for me to use. I would need a long time to acclimate to all the strange little differences in daily tasks. For someone who's never seen a smart phone before, yes, Apple is more beginner friendly, but for anyone with an ounce of tech savvy, they're both super easy to use. Apple just also has a low ceiling, meaning once you've got the basics, there's nothing deeper to dive into for more unique use cases. 

In the end, this video just reminded me why I will never buy an iPhone. I was getting tempted by the 15, but the only good thing about iPhones is the dumbed down user experience, which is a bad thing, to me. In the end, pitting one company with their own standard against an army of companies building on a shared standard is just no contest. If you limit Android to just Samsung or just Google, maybe you'd have a close fight, but if you're talking about all of Android, there's just too much variety to compare to one company, even if that company is as big as Apple. Thanks for coming to my Ted Talk."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I disagree that iPhone doesn't have bloatware I mean all the apps like apple health, apple podcast or the news app all few examples of apps that many people might not even install but they are still pre installed yes we can uninstall them but same can be done on Android the apps are made by apple doesn't mean they are bloatware I mean Samsung is many times criticized by reviewers for putting their own apps in the phone pre installed that are not useful for everyone then why are apple apps that are not useful to all not considered bloatware"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"The ecosystem factor is not as strong outside the US; however, the main reason I won't switch is that I'm too lazy.

It's better to invest your time in other activities rather than learning new OS tricks."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"The Navigation of Apple Apps are different on a per-app basis, meaning for example that you have to swipe down on the iPhone YouTube app to close the video, on other apps you then again swipe left or right to close something or go back again, this is simply very inefficient, makes my workflow very slow in comparison to Android devices, where going back is very consistent across apps ... The only real comparison basis you have is: ""Which devices get's the Job done faster in terms of the amount of gestures you have to do"", Android is the clear Winner here ... And besides, IOS is such a closed Black box, I would never buy this crap ever again. OpenSource is the future, makes the world a saver place and should be used by anyone... Android also started as the ""Android open source project"", later on, google started to put their trash into the OS ... But if you want a vanilla OS, it's still all there and wants to get installed on your devices as a custom ROM :D"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"serious question. as a android user. 
What is imessage/facetime?
are these like apple version of text messaging and video call?
And why do some people cant live without it?"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"You clearly didn't mention price because iphone would loose, funny"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,iPhone gets more chicks and that’s better than the features on Android.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"Always ANDROID,,, and Samsung is the best !!"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"The USB-C iPhone is now here! It would be great to recount these thoughts again in 2024, and then decide on a NEW WINNER!!"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,iphone is a mental stigma
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"Wow, I haven't seen a video like this so neutral and interesting. Very good."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"The real difference is price. Iphone is a trophy phone with a price justified by the logo. Android is just a different software system that is applicable for multiple phone manufacturers. Multiple phonemanufacturers allow a wider spectrum of options. I see WAAAYYY to many people buy the Iphone and act like it didn't blast a hole through their wallet. Specially young and broke uni-students. 

I also think we have reached a stage were phones are nitpicking in quality difference. The nitpicking feels over the top and to quote a wise man. ""If I can watch movies and Porn on it, it's NASA shit."""
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Wow ! Excelent Review
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"Developers who like to build themselves personalized apps, need a macbook in order to develop iphone apps. For Android, you can make apps on windows."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"Any particular reason for ignoring possibly the most important category -  business use?? The business world is today either on MS or Google and neither prioritizes Apple ecosystem, which is also incredibly limiting in itself. From apps e.g. Office to services such as MDM, iOS is light-years behind Android."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,11:23 They are updated at the same time just on the play store it gets a human review before being published and iOS it doesn't. That means it gets released on iOS first.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"For me, it's not just Android... It's the Pixel specifically. They may not be ""the best phones"" out there... but you can change the Operating System and block all the spywear and bolster privacy.

Right now... PIXELS are the best phones.

(Honestly, I'm amazed Google hasn't shut this down, yet.)"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,repairability?
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,What’s the point of an app store anymore when the most basic app is a yearly/monthly/WEEKLY subscription?
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,This dude will be a cyborg by 2050
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Thanks!
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,You guys should I get a galaxy a14 or iPhone se
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I will say that every so often an update on my Android will move the keyboard buttons just slightly, not enough to notice visually, but enough where my thumbs will hit the wrong keys."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,12:52 bro predicted the iphone 15
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Focus mode is available on Google pixel 6A since launched...
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Guess which phone normies prefer.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Personally i disagree with the apps category because of the one simple fact that not only are there more apps but you can litteraly download anything and the ecosystem category because of the fact that the ecosystem of one company that is apple is the best singular ecosystem compared to the ecosystems of every smartphone brand is way better when you have something that can connect with anything
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Terrible video as usual ❤🎉
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,One customization that I need is ROOT access! all the rest is minor.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Please add subtitles in Russian please 🙏
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Best explanation of this issue
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Like this comment markus
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Best presentation
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"Seriously? Ease of use to the iphone? Theres no back button, no t9 dialing and no numbers / symbols on the keyboard.."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I'm by no means a techie, but i just cant see myself limiting my options to just Apple products, its 2024, why would anyone just buy from a single brand, I bought a Flip 3 a few years ago, dropped it too much because i'm careless, but who doesn't drop their phone, now I bought a Red Magic 9 Pro, its fun just trying different things out."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I think android is probably better than apple, but it is missing one big thing, game pigeon. So I would have to buy apple despite android being clearly better for me"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"Android is for people who like tech, apple is for people who are not interested in tech. Easy."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"15:58 bro literally said iOS wins 😂😂

here legends in India provide whole family a phone with charger and case in box (Xiaomi's POCO F5 as a reference 1.1M antutu) , have better fast charging, freedom at the price of 1 iPhone 15 Pro Max, 

Bro didn't even mentioned third party app installation, And the fact that all Android is way superior then an iPhone, bro i don't believe you are a tech YouTuber, as you primarily focused on what you get OUT OF THE BOX, even then Android wins, bruh you are crazy, yeah average US people......😂😂"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Very Politically correct video lol :DDD You don't wanna anger apple fanboys and Samsung Knights ))))
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"16:03:
- ease of use can be ticked for android too if properly configured
- updates and support: Samsung S-phones get 7 years of support which is more than enough for 99% of the users, so a tick for android as well, not universally tho.
- apps? please. android.
- ecosystem? how is apple vendorlocking a plus? tick for android.

basically 3-7"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I was thinking of switching from android to iOS, but as I've never owned an apple device I didn't know what to expect. Thanks for the comparison, I don't think Apple is for me haha."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"mr Marques... talk about details please. the details are the ones that make the difrence. i ve had android phones all the time and now that i chenged to iphone, the only thing i HATE is the PHONE APP! on android when you start typing a phone number it starts showing phone numbers on the list that contain the numbers you have dialed. as the keyboard... sucks (in greek language)! i want to turn back to my precius android category to get good battery, free apps, better customization, better apps!!! the only good thing about iphone is that it is fast and is smaller than the androids nowadays..."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,you should also add the accessibility ans affordability aspect which is more important for developing countries.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"The digital payment revolution , the digital id, digital public infrastructure in India... Couldn't have been possible without affordable mobile plans and android devices. So Android for me...
Indian digital payments powered by UPI  on mobile surpassed all major card network payments. Good tech should be for the masses... Affordable and easy."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I have been an apple user for decades so switching to android is never going to happen. I am impressed by his balanced approach to both platforms so I can clearly see both sides of the debate. Since I own an iMac, a MacBook, an iPhone, an iPad and an Apple Watch, I am totally happy being a locked in resident of Apple’s ecosystem. I am a retired senior citizen who has lived in the same house for 45 years. I have also been married to the same person for 52 years so I admit to being firmly set and comfortable in my ways."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"Something alot of people forget is that iMessage and FaceTime is used *almost* exclusively in the US. The rest fo the world uses whatsapp, facebook messanger, telegram, etc."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I had to pause this video to respond to your statement “Apple controls customer service for better or worse”. 

I literally burst out laughing!!!  You are right, Apple controls their customer service because they actually have customer service.

How much is it worth to have actual stores, a 1-800 phone number you can ask for help with your Apple product.

This ultimately why, android sucks ass!!!"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,I am someone who unsubscribed to you sinc year's back. Microsoft and Google worked together for years now since samsung galaxy s9.  They combine great stuff. Plus samsung has Dex... u didn't mention that. Cameras... u didnt mention that. Etc etc
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I think that type c is overrated, and I'm a long time android user. I find apple charging port tend to not get as much debris inside as any type c port, and is much easier to clean if debris does get in"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,For me it is  Android. Thank you Marques.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,You didn't talk about security comparission bro
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"Switched to Android in 2017 when Apple came out with Iphone X over $1200. The Galaxy 7 was like $600 bucks with 1TB more space and way more features. I LOVE Google workspaces, docs, drive, gmail, phone. Google music app was/is WAY BETTER streaming platform. Never looked back and always had a better overall phone for less money and more control. LOVE ANDROID and yes I have a Macbook Pro :)"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"""Competing against each other to get better""

Still have shit texting with iphones and any other phone. Maybe one day they will actually get better but texting is such a basic feature that still isn't being done right. It's 2024. Wtf"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,watch the video if u want but apple won bc hes in the US and popularityother than that android shoudlve won
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"The biggest reason and advantage for me is the Apple ecosystem, how the devices flawlessly interact with each other. I probably will never know the joy of being able to customise your wallpaper and all the other things that Android offers, I'm convinced Android is equally an amazing OS,  I just can't see myself missing out of the flexibility of iOS and how it integrates with every app and device that I use.  I'm sure Android users equally have solid reasons for sticking with Android."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,But most android apps are free compared to iphone
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I decided to try an S7 once 

Android it’s clearly such a badly optimised and written operating system. 

Error codes to do with Apk or something reminded me of of the windows blue screen of death ..

Audio randomly not working
Sorry but the share sheet that suggests people and apps on iOS was like either awful or non existent 

For a system that is designed to have multiple interfaces yet wasn’t designed in a compartmented way such as system then interface on top. So had to wait for security updates. Just shows how badly thought out Android is. 

not to mention its bloated system preferences. It felt like I was on a sort of nuts and bolts operating system not a professional consumer product with finish and everything working like text font sizes clashing with dialog boxes and translation that didn’t work properly I mean you wouldn’t get away with it with any other consumer product except an OS like Android 

Never again"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"If you were to do Apple vs Samsung with this exact same list, would you still give it to Apple? I think ""Ease of Use"" would still be Apple but the rest would become ties most of the time, right?"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I hate iphones. They embody everything wrong with corporate greed. You spent a fortune on it, but it wants all your money and data, forces you to put your bank details in it and it's a thief magnet. You need to use the health app to set the alarm. WHY?! I use the alarm as a reminder, not just for waking up.Good hardware, extremely annoying software. Also I like customization. I don't like Android neither but i can adapt it to my needs. It doesn't have the level of security & control I'm used to (Control over cookies ect). So Android gets 0 points and iphone gets -5. I just wish the pine phone worked."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I used to be a Apple guy, but then Android took off and i was tired of my iphone screen breaking and all the locked options and settings iphone doesn't even have or has locked it behind their IOS, i felt like i was getting robbed by Apple. And was paying for the logo. Switched to Android and never looked back ever since. Loving my new Google Pixel and the photo recalibration is outta this world"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Give me one good reason to switch to iphones. Been using Android since 2011. Im serious finding hard
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,I literally cannot decide between the two. I keep switching back and forth. Maybe the solution is to have both haha.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Loved the question you asked Siri
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I do not agree with the easy of use.
I littery choose simpler android phones for my parents to use because iPhone is too complicated for them."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"Wdym? I have a Realme since 2020, and it has alwasy have Focus Mode. :/"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,you love iPhone?
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,3:52 you can just use routines for this
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"iPhone is a bit boring but execution is very good. Android has a LOT more variety and customization so a lot more choice. BOTH are now too expensive on the high end, and Android has a LOT more choice in the low and mid ranges."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Late to this video but leaving out durability and picture quality is kind of weird. those are 2 of the major things people here in the U.S. talk about between them.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,@9:02 what dock is that
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Lmao wow Lock Screen customization and basic ass 2010 widgets. iOS really has caught up to Android customization
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Samsung now supports 7 years and 7 generations on the S24 series
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Focus mode had been available on Android long before you made this video.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Here in the Philippines most of iphones are second hands.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"iPhone cannot even download in the background no mp3 ringtone, cannot even move apps anywhere"
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"I've been on the Samsung Galaxy S9+ for the better part of 6 years. I still receive system updates every month or so. Updated Android apps have continued working well. I'm able to take my phone to a repair shop and replace a charging port, or a headphone port, or the battery, and they'll almost all have parts already on-hand and will have be back up and running in under an hour.
I daily drove an iPhone 4 back in the day. Ultimately, the ecosystem annoyed me endlessly and ease of use for my use was not good.
I'm still happy with the options available for the Android platform when making my choice of next phone.
That said, Apple has made it harder to ignore their updated devices. Even if only because, as a developer, I can't deploy to the platform without a device. The walled garden may bother me more than anything for that reason."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,nice biased video 3-3 on categories you came up yourself.
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Apple boy at it again 😂 😂 😂 😂
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,"It really still depends on the user, me for example, I like gaming a lot and I hate it when my hands gets fried from gaming on an iphone for even just like 5mins, I thought they fixed that on the iphone 15 to 15 pro max but some people say it still gets super hot, and when it gets hot the screen will automatically dims. Also I’m from Philippines and we are not familiar with imessage and facetime, we mainly use facebook’s messenger where you can message and videocall anyone who uses messenger."
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Samsung has way more devices and works fine even FRIDGES can connect to your computer but iOS is smooth so it wins that category yhh okay buddy
nHkKJ87FS6s,iPhone vs Android (The Real Winner)!,223919,20342,Missing one category. Security/Privacy
